name,address,datetimes,place,organizers,description,categories,event_url,label,label_b,label_c,label_d
★★★ Mc Gustta ★ Sábado 19/Jan ★ Stage Music Club ★★★,"Rua Pernambuco 984, 85810020 Cascavel, Parana, Brazil",['2019-01-19 11:00:00'],Stage Music Club,['Stage Music Club'],"Sábado 19/Jan o <br> apresenta <br> ♥<br>★ Atração principal - Mc Gustta<br>FaceBook - <br>Instagram - <br>★ Confira os Hits de sucesso do <br>- Abusadamente <br>-  Eita Buh<br>-  Remexendo <br>★ Ingressos antecipados:<br>- Pista 1º Lote - R$ 20,00<br>- VIP 1º Lote - R$ 40,00<br>★ Pontos de venda em Cascavel:<br>- Stage Music Club<br>- Canário Bebidas<br>- Posto Texas<br>- Mercado da Cerveja (Fag)<br>- Posto Dubai<br>- Caribe Conveniência<br>- OK Ingressos<br>- Pontos de venda na região (Infos 45 3039-6077)<br>- Também pelo site - <br>★ Reservas:<br>Camarotes <br>R$ 1.500,00 com R$ 1.000,00 revertido em consumação + 10 ingressos e 10 pulseiras.<br>Mesa VIP (Mezanino e Elevados)<br>R$ 600,00 com R$ 400,00 revertido em consumação + 06 ingressos e 06 pulseiras.<br>Mesa Pista <br>R$ 400,00 revertido em consumação (Sem ingressos e sem pulseiras).<br>*Valores validos para pagamento antecipado, na hora sujeito a alterações.<br>★ Contato para Reservas:<br>Fone: 45 3039-6077<br>WhatsApp: 45 99111-2687 ou 45 99918-4848<br>★Abertura da casa às 23h.<br>Stage Music Club - Rua Pernambuco, 984 - Cascavel/PR.",['Party'],https://www.facebook.com/events/1864134760379945,,,,
★★★ Illusionize ★ Sábado 02.Fev ★★★,"Rua Pernambuco 984, 85810020 Cascavel, Parana, Brazil",['2019-02-02 11:00:00'],Stage Music Club,['Stage Music Club'],"Sábado (02/Fev) Stage Music Club apresenta ILLUSIONIZE<br>★ Atração principal - Illusionize <br>FaceBook - <br>Instagram - <br>YouTube - <br>★ Ingressos antecipados:<br>Setor Pista 1º Lote - R$ 25,00<br>Setor VIP 1º Lote - R$ 40,00<br>★ Pontos de venda em Cascavel:<br>- Stage Music Club<br>- Canário Bebidas<br>- Posto Texas<br>- Mercado da Cerveja (Fag)<br>- Posto Dubai<br>- Caribe Conveniência<br>- OK Ingressos<br>- Pontos de venda na região (Infos 45 3039-6077)<br>★ Reservas:<br>Backstage (ESGOTADOS)<br>R$ 2.500,00 com R$ 1.700,00 revertido em consumação + 15 ingressos e 15 pulseiras.<br>Camarotes<br>R$ 2.000,00 com R$ 1.400,00 revertido em consumação + 10 ingressos e 10 pulseiras.<br>Mesa VIP (Mezanino e Elevados)<br>R$ 700,00 com R$ 450,00 revertido em consumação + 06 ingressos e 06 pulseiras.<br>Mesa Pista <br>R$ 500,00 com R$ 350,00 revertido em consumação + 04 ingressos.<br>*Valores validos para pagamento antecipado, na hora sujeito a alterações.<br>★ Contato para Reservas:<br>Fone: 45 3039-6077<br>WhatsApp: 45 99111-2687 ou 45 99918-4848<br>★ Abertura da casa às 23h.<br>Stage Music Club - Rua Pernambuco, 984 - Cascavel/PR.",['Music'],https://www.facebook.com/events/538169576665417,,,,
1º Beer Fest do Ano,"Rua Mal. Cândido Rondon 1837, 85801170 Cascavel, Parana, Brazil",['2019-01-19 12:00:00'],Loja do Cervejeiro,['Loja do Cervejeiro'],"Pessoal, mais um ano que começa, mais um verão que acontece em nossas vidas, e para comemorar, faremos o primeiro evento do ano em na nossa Lujinha:<br>Teremos muitas atrações nesse evento dá só uma olhada ↓↓↓↓↓<br>►15 torneiras de chopes nacionais e importados<br>► Preços promocionais<br>► Comidas legais<br>► Chope da Duchesse de Bourgogne (cerveja belga considerada uma das melhores cervejas do mundo).<br>► Lançamento exclusivo para a festa - Moscatel Sour<br>♥ Copo exclusivo gratuito (na compra do combo, quantidade limitada em 150 unidades). Limitadíssimo!!<br>► Música ao vivo por conta da Madame Lú<br>► Cozinha operando com diversas opções de petiscos, porçóes, lanches.<br>ENTRADA GRATUITA<br>► Permitido a entrada de animais!<br>E é claro muita gente legal e bonita pra bater um papo legal e fazer novas amizades","['Drinks', 'Beer', 'Beer tasting']",https://www.facebook.com/events/695923917469412,,,,
Aniversário De 03 Anos De Casa Do Hip Hop Perus,"Rua Júlio Maciel, 512 - vila Perus, São Paulo, Brazil",['2019-02-23 01:00:00'],Casa Do hip hop perus,['Casa Do hip hop perus'],Em comemoração aos 3 anos de ocupação e resistencia artistica com a casa do hip hop Perus. Iremos mais uma vez organizar um grande evento para celebrarmos nossas conquistas e potencializar nossas lutas. 👊🏿,['Art'],https://www.facebook.com/events/341492480035770,,,,
Samba Day 27/01,"Rua Pernambuco, 85810-021 Cascavel, Parana, Brazil",['2019-01-27 03:00:00'],"MandaBrasa - Steakhouse (Rua Pernambuco, 1160, Centro, Cascavel-PR)",['Samba Day'],"Vem aí mais um SAMBA DAY !!<br>…O verão está aí e iniciamos o ano aquecendo para mais um Samba Day.<br>Dia 27 de janeiro voltamos a toda, em ritmo de verão e com muita alegria e axé. <br>Venha sentir a vibração boa do verão na companhia de gente bonita, muita musica boa e samba no pé.<br>Acompanhe nossas redes sociais e saiba as novidades. Fique ligado em Atrações, Novas informações e Ingressos. 🎟<br>* Área vip à venda (10 ingressos + 30 litros de chopp)<br>* Ingressos Limitados <br>Partiu Samba Day! …em Ritmo de Verão.",['Party'],https://www.facebook.com/events/2019422014817629,,,,
MISSA JOVEM 2019,"590  Rua Rio Grande do Sul, 85801-010 Cascavel, Parana, Brazil",['2019-01-31 11:00:00'],Catedral Nossa Senhora Aparecida - Cascavel/PR,"['Missa Jovem Arq. de Cascavel', 'CFC - Curso de Formação Cristã', 'Jornada Jovem de Cascavel', 'Movimento Reviver Cascavel-PR']","Salveee Salveee juventude de Cascavel e região!!!! <br>Estamos iniciando mais um ano, e esse mês terá missa jovem siiim \o/ nossa primeira missa jovem de 2019 será dia 31 de janeiro. <br>Convidamos a TODOS para irem de roupas BRANCAS. Que esse pequeno gesto possa nos colocar conectados, na busca pela paz, amando e perdoando ao próximo e dedicando todo o nosso ano ao Senhor nosso Deus!",['Religion'],https://www.facebook.com/events/280199846003932,,,,
XII Congresso Nacional de DST/AID's,,['2019-09-22 08:00:00'],Foz do Iguaçu,['XII Congresso da Sociedade Brasileira de DST'],"Em nome da Sociedade Brasileira de Doenças Sexualmente Transmissíveis, temos o prazer de convidá-lo a participar do XII Congresso da Sociedade Brasileira de DST, VIII Congresso Brasileiro de AIDS e III Congresso Latino Americano IST/HIV/AIDS, que será realizado no período de 22 a 25 de setembro, no Hotel Bourbon Cataratas, em Foz do Iguaçu, Paraná, Brasil.","['Health', 'Health class']",https://www.facebook.com/events/1190442224439550,,,,
Mac Fly Mob 1 Ano.,"Av. ver. gustavo sonnevend netto, 91, 09920-710 Diadema, Sao Paulo",['2019-02-16 05:00:00'],Fabrica De Cultura De Diadema,['MAC FLY MOB'],"Em fevereiro fazemos 1 ano de Mac Fly Mob e pra comemorar iremos fazer uma festa que contara com exposição de fotos,videos da mob, camisetas limitadas, e muita musica boa. em breve tem mais informações pra todos vocês",['Party'],https://www.facebook.com/events/1638744816226673,,,,
Especial Atitude 67 & Turma do Pagode,"Rua Dom Pedro II, 3066, 85903-110 Toledo, Parana",['2019-01-12 10:00:00'],Botequim da Esquina Toledo,['Botequim da Esquina Toledo'],Samba + Caipirinha + Verão é sinônimo de alegria e neste sábado tem tudo isso aqui no Botequim!☀🎊<br>A banda Cativa Samba agita a noite em um show especial com os sucessos de Atitude 67 e Turma do Pagode!! Não dá pra ficar de fora 🌴🍸<br>Aproveite também nossas opções de pratos e drinks da melhor qualidade! Vem pro Botequim<br> ,['Party'],https://www.facebook.com/events/1173574406145956,,,,
Grupo De Oração Jovem Filhos Do Céu,"Pio XII,1161, 85802170 Cascavel, Parana, Brazil",['2019-01-13 07:00:00'],Matriz N.S. Perpétuo Socorro,['Matriz N.S. Perpétuo Socorro'],GOJ FILHOS DO CÉU<br>19h Santa Missa 🙏🏻🙏🏻🙏🏻<br>20h Grupo Filhos de Oração Jovem Filhos do Céu 💙,['Religion'],https://www.facebook.com/events/790064084665486,,,,
Tabor 15 Anos,"BR-467, 85819-740 Cascavel, Parana, Brazil",['2019-02-09 07:00:00'],Associação Atletica Coopavel,['Convívio Tabor'],"Boa tarde, pessoal! Vamos começar esse ano com uma super novidade!! 🤩🤩<br>O nosso amado Convívio Tabor completou 15 aninhos 😍 e é claro que não poderia passar em branco! Por isso, teremos um evento para comemorar essa data tão especial! E para que esse evento ocorra da melhor forma possível, contamos com a presença de vocês que fazem parte dessa história linda de serviço a Deus! <br>Será lindo, incrível e IMPERDÍVEL! Não fique de fora desse momento tão especial 🧡<br>E como atração, teremos show acústico com Adriana Arydes 😱😍 e um super jantar!! Então save the date!! 🗓 09 de fev de 2019 ⏰ 19:00 📍Associação Atlética Coopavel <br>Ingressos limitados!!! garanta o seu!! 🎟 R$30,00",,https://www.facebook.com/events/361322951350715,,,,
Jornada Internacional De Trauma - FVC,"Mariscal Estigarribia esq. Capitán Martín Brizuela, 7000 Ciudad del Este",['2019-03-10 08:00:00'],Universidad Americana Filial Ciudad del Este,['Universidad Americana Filial Ciudad del Este'],"DOCENTES ARGENTINOS, BRASILEIROS E PARAGUAIOS<br>CERTIFICADO DE 10 HORAS DISPONÍVEL NO DIA<br>COFFEE BREAK<br>PASTAS E CANETAS PERSONALIZADAS<br>MATERIAIS DE USO FORNECIDOS NO EVENTO<br>ÓTIMA INFRAESTRUTURA<br>ENFOQUE NA PRÁTICA<br>VALOR: 90 mil guaranis/ R$ 65,00",,https://www.facebook.com/events/377869489672786,,,,
Festival OUC -2019,"Rua Laureano, 799, 09230-610 Santo André, Brazil","['2019-11-09 10:00:00', '2019-11-10 10:00:00']",A Rua Chopp,['Original Urban Culture - OUC'],"Festival OUC 2019<br>Com muito prazer anunciamos tão esperado Festival OUC 2019. Celebração da cultura urbana, onde todos são convidados a conhecer com detalhes, o que apresentamos sobre o melhor do envolvimento Hip Hop que se encontra ativo e atualmente até os dias de hoje.<br>Mais detalhes em breve: <br>::. Em breve apresentaremos nossos artistas e colaboradores desta edição. Fiquei ligado em nosso evento! ",['Art'],https://www.facebook.com/events/2248084182135026,,,,
Mim Breja OPEN BAR - 3ª Edição,"Avenida Nossa Senhora de Fátima, 2060, 85905-320 Toledo, Parana",['2019-01-19 04:00:00'],Gramixinga,"['Mim Breja - OPEN BAR', 'DJ EDU EVENTOS E LOCAÇÕES']","Aquela cervejada Open Bar que você respeita, na sua terceira edição! <br>🔵 5 Horas de Open Bar 🔵<br>🍺 Chopp 🍸 Vodka + Citrus 🍸Corote 💧 Água<br>🔘 ATRAÇÕES 🔘<br>➡ NOSSO ROLÊ<br>➡ Dj Edu Carvalho<br>➡ Dj Kauan<br>LOCAL: Chácara Gramixinga<br>Hora: 16:00 as 21:00<br>📍 PONTOS DE VENDA <br>TOLEDO- PR: Bagdad Conveniência; Posto Panambi; Contém Som; Auto Posto Tonin <br>CASCAVEL - PR: Okingresso.com.br; Posto Dubai Petrobras; Canário Bebidas; Posto Texas; Mercado da Cerveja<br>ASSIS CHATEAUBRIAND - PR: Freeway <br>MARECHAL CANDIDO RONDON - PR: Auto Posto Camilo; Posto Tonin - Marechal sáida p/ Santa Helena <br>MEDIANEIRA -PR: Posto Tonin (rua r.g.sul) Medianeira -PR<br>E você também pode adquirir seu ingresso on-line, basta acessar o site: <br> <br>⚠️ Like Club Lounge se fara presente no evento com aluguel de Narguile.<br>⚠️ Não teremos copos descartáveis no evento, traga sua caneca!<br>⚠️ Teremos a venda copos personalizados do Mim Breja a R$ 5,00<br>⚠️ OBRIGATÓRIO doação de 1 Litro de leite (Na ausência do leite, teremos vales a venda) <br>⚠️ PROIBIDO entrada de menores de 18 anos, obrigatório a apresentação de documento com foto.<br>⚠️ Se beber não dirija.",['Party'],https://www.facebook.com/events/271403400152584,,,,
1º Mati Chopp,"Xaxim Toledo, 85905-040 Toledo, Parana",['2019-01-13 09:00:00'],Clube De Xaxim,['Grupo Caldeirão'],1º Mati Chopp de Xaxim. vem se divertir com a gente!!,['Dance'],https://www.facebook.com/events/1477034735760140,,,,
Loubet,"Avenida Ministro Cirne Lima, 2308, 85903-590 Toledo, Parana",['2019-01-12 11:30:00'],Empório Santa Maria,['Empório Santa Maria'],"LOUBET<br>Onde:  EMPORIO SANTA  MARIA<br>Mulheres FREE até 00:30 hs<br>Quando: Sabado,  12 de Janeiro <br>Antecipados: <br>Infos:  45 3054 5700   / WhatsApp: 45 99912 7318 (horário comercial)<br>Onde compro? <br>Toledo:  Empório, Zero Hora, Contém Som, Posto Panambi, Favo de Mel Conveniência e  Loja Tuaren<br>Cascavel : Canário Bebidas, Made In Grill -Shopping JL<br>Palotina: Coperfarma (Farmácia São Vicente Pallotti)<br>MCR:  Patio Camilo<br>Ouro Verde do Oeste: Restaurante Romero<br>Assis Chateaubriand: Farma Prata",['Party'],https://www.facebook.com/events/1594616880682493,,,,
Aniversário Beat Fanatix 2019,,['2019-01-19 05:00:00'],,['Beat Fanatix Crew'],"Batalhas de breaking, MCs ,Pocket shows",['Dance'],https://www.facebook.com/events/1030085620492120,,,,
IM Improvisando o Movimento,"rua sarah kubitscheck 165, 08474-000 São Paulo, Brazil",['2019-01-16 01:00:00'],Casa de Cultura Hip Hop Leste  CT,['Casa de Cultura Hip Hop Leste  CT'],"3° edição do festival de danças urbanas.<br>Objetivo: fortalecer e incentivar a cultura hip-hop na periferia.<br>Workshops de 3 modalidades de danças urbanas, totalmente gratuito para todas as idades.<br>Showcases e batalha All style...<br>Dia 16 <br>workshops de 3 modalidades de danças urbanas.<br>Jam Sessions<br>Entrega de certificado dos workshops.<br>Dia 17 <br>Inscrição para batalha All style.<br>Seletiva para as 16 vagas.<br>Showcases <br>Premiação: 1° troféu e certificado, 2° certificado.<br>Medalha para o dançarino destaque do evento. <br>Evento totalmente gratuito.<br>Informações sobre jurados e modalidades dos workshops serão divulgadas nos flyers.",['Art'],https://www.facebook.com/events/1982763828439077,,,,
Especialización en Salud Pública y Comunitaria,"Juan Martincich e/ Monseñor Rodriquez, Ciudad del Este","['2019-03-09 08:00:00', '2019-03-16 08:00:00', '2019-03-23 08:00:00']","Universidad ""La Paz""",['Posgrado Universidad La Paz'],Curso de Especialización en Salud Pública y Comunitaria,['Health class'],https://www.facebook.com/events/591339987982280,,,,
Oficina Meditação,"av maceio 742, 85868140 Foz do Iguaçu","['2019-02-10 14:30:00', '2019-03-10 14:30:00', '2019-04-14 14:30:00']",Unidade Essencial Centro De Terapias Holísticas.,['Samadhi - Corpo & Mente'],"Oficina de Meditação<br>Encontros para autoconhecimento e inteligência emocional.<br>- Serão 5 encontros (teórico-prático) sempre no segundo domingo do mês (fevereiro, março, abril, maio e junho). <br>- Cada encontro conheceremos 2 técnicas de meditação.<br>- Pode participar de quantos encontros quiser.<br>- Indicado para maiores de 14 anos.<br>- Investimento: R$ 120/encontro.<br>- Reserva de vaga mediante 50% valor.<br>- Desconto para pagamento dos 5 encontros a vista.<br>Facilitadora: Aline Rezende - Instrutora de Yoga e Meditação para adultos e crianças.<br>Inscrição com Laura Ruotolo pelo (45) 99989-1062","['Wellness', 'Meditation', 'Mental health']",https://www.facebook.com/events/649871792077445,,,,
Gusttavo Lima em Toledo - PR,"Rodovia BR-467, S/N KM 71, 85906-140 Toledo, Parana",['2019-03-08 11:00:00'],Centro De Eventos Ismael Sperafico,"['L.A Produções', 'To Circulando.com', 'Gusttavo Lima', 'Paulo Roberto Eventos', 'Massa Fm Assis']","Gusttavo Lima<br>Ainda não me chame de meu nego, ainda não me chame de bebê...♫♫<br>08 de Março 2019 - Toledo-PR <br>INGRESSOS DISPONÍVEL A PARTIR DO DIA  26/11 <br>◼Ingressos <br>🎟 Pista <br>1° Lote Inteira R$ 70,00 <br>1° Lote Meia Entrada R$ 35,00 <br>1° Lote Meia Solidária R$ 35,00 + 1kg Alimento<br>🎟 Area Vip <br>1° Lote Inteira R$ 140,00 <br>1° Lote Meia Entrada R$ 70,00 <br>1° Lote Meia Solidária R$ 70,00 + 1kg Alimento <br>Informações (44) 9 9144-8050<br>◼Camarotes <br>Ouro R$ 2.500,00 para 10 pessoas S/Consumo.<br>Prata R$ 2.000,00 para 10 pessoas S/Consumo.<br>◼Bistrô <br>R$ 1.000,00 para 6 pessoas S/Consumo<br>📍PONTOS DE VENDAS <br>TOLEDO: Contem Som/ Zero Hora / Mundo Country <br>ASSIS CHAT: Farmácia FARMA PRATA / Massa FM <br>PALOTINA: Corperfarma <br>TERRA ROXA: Sorveteria Fafer <br>CASCAVEL: Made um Grill Shopping JL <br>OURO VERDE: Restaurante Romero <br>MARECHAL: Posto Camilo <br>SANTA HELENA: Radio Costa Oeste <br>🖥 Site:",['Party'],https://www.facebook.com/events/2140317369551906,,,,
Volta Às Aulas - Cácio e Marcos,"Avenida Ministro Cirne Lima, 2308, 85903-590 Toledo, Parana",['2019-02-22 11:30:00'],Empório Santa Maria,['Empório Santa Maria'],"VOLTA ÀS AULAS - CÁCIO E MARCOS<br>Onde:  EMPORIO SANTA  MARIA<br>Mulheres e Universitários FREE até 00:30 hs<br>Quando:  Sexta,  22 de Fevereiro<br>Infos:  45 3054 5700   / WhatsApp: 45 99912 7318 (horário comercial)<br>Onde compro? <br>Toledo:  Empório, Zero Hora, Contém Som, Posto Panambi, Favo de Mel Conveniência e  Loja Tuaren<br>Cascavel : Canário Bebidas, Made In Grill -Shopping JL<br>Palotina: Coperfarma (Farmácia São Vicente Pallotti)<br>MCR:  Patio Camilo<br>Ouro Verde do Oeste: Restaurante Romero<br>Assis Chateaubriand: Farma Prata",['Party'],https://www.facebook.com/events/2022716034476100,,,,
